decade, abiealba, piceabie, fagusilv, pinusilv, querpetr, elevation, area
43, 0.379138, 29.127, 194.497, 0.40234, 60.7894, 912, 0.75
43, 0.329679, 0.95285, 274.909, 0, 44.0237, 913, 0.75
43, 0.0435183, 6.06482, 293.598, 0.228431, 53.1613, 914, 0.9375
43, 0.363536, 17.7038, 165.852, 0, 61.096, 915, 0.8125
43, 0.805258, 9.07582, 180.857, 0.468319, 42.2217, 916, 0.8125
43, 0.228274, 17.9188, 178.918, 0, 87.3534, 917, 0.75
43, 1.55234, 9.64535, 157.727, 0, 97.9928, 918, 0.8125
43, 0, 4.26759, 230.61, 0, 54.8921, 919, 0.875
43, 0.0792509, 3.53873, 190.842, 0.311007, 167.338, 920, 0.875
43, 4.56387, 7.21161, 200.573, 0.16656, 47.2089, 921, 0.6875
43, 0.328085, 4.22964, 147.297, 2.78276, 120.303, 922, 0.8125
43, 1.09342, 8.2926, 200.833, 3.54503, 63.9388, 923, 0.875
43, 0.0559431, 11.254, 211.552, 0, 32.7648, 924, 1.0625
43, 0.0941168, 16.187, 164.767, 0.105142, 106.404, 925, 1.0625
43, 0.0229325, 6.69227, 173.943, 4.4145, 103.204, 926, 1.25
43, 2.46602, 18.8534, 224.084, 0.0134493, 77.7059, 927, 1.5
43, 0.131154, 14.1714, 219.523, 3.64443, 80.1483, 928, 1.625
43, 0.256575, 4.63636, 280.24, 0, 39.8748, 929, 1.625
43, 0.269566, 8.12932, 203.995, 0, 112.121, 930, 1.5625
43, 1.62377, 15.6949, 211.948, 0.0427121, 92.0437, 931, 1.75
43, 0.146562, 3.97449, 254.662, 0.0110089, 59.1025, 932, 1.625
43, 0.290893, 12.4831, 220.453, 0.174825, 35.8822, 933, 1.625
43, 0.0497149, 3.63557, 251.823, 0.392988, 61.91, 934, 1.5625
43, 0.135702, 10.966, 298.362, 0, 57.2819, 935, 1.625
43, 1.48317, 13.4085, 225.477, 0, 37.9368, 936, 1.3125
43, 0.991166, 16.5286, 193.222, 0, 84.2654, 937, 1.6875
43, 7.22743, 19.6821, 210.827, 0.0253338, 63.0437, 938, 1.5
43, 2.2744, 25.8059, 208.417, 0, 85.3148, 939, 1.5
43, 0.289163, 23.6141, 215.497, 1.28526, 62.2469, 940, 1.375
43, 0.37547, 26.0714, 225.454, 0, 22.1663, 941, 0.875
43, 0.0752381, 30.6197, 168.625, 0.0413276, 42.921, 942, 0.375
44, 0, 0, 305.446, 0, 0, 811, 0.0625
44, 0, 0, 304.497, 0, 0, 813, 0.0625
44, 4.56559, 4.8973, 277.061, 0, 0, 814, 0.0625
44, 0, 0, 0, 0, 281.454, 815, 0.0625
44, 0, 0, 244.952, 0, 131.956, 816, 0.125
44, 0, 0, 540.855, 0, 0, 817, 0.0625
44, 0, 0, 257.676, 0, 0, 818, 0.125
44, 0, 10.2283, 105.877, 0, 16.2972, 819, 0.125
44, 0, 0, 161.214, 0, 277.58, 820, 0.125
44, 0.173603, 4.29047, 219.715, 0, 28.3726, 821, 0.1875
44, 14.5035, 0, 250.64, 0, 32.9505, 822, 0.125
44, 1.60863, 8.39747, 289.538, 0, 0, 823, 0.25
44, 0, 9.37231, 29.8598, 0, 140.929, 824, 0.125
44, 0, 9.98433, 235.842, 9.46922, 3.4125, 825, 0.1875
44, 0.43809, 10.6151, 135.538, 0, 106.02, 826, 0.25
44, 0, 12.1901, 156.489, 0.584677, 6.24764, 827, 0.1875
44, 0.504864, 4.81215, 197.315, 0, 56.4652, 828, 0.3125
44, 0.796862, 6.78115, 308.308, 0, 0.366061, 829, 0.1875
44, 4.69517, 0.300392, 222.248, 0, 112.531, 830, 0.3125
44, 0, 0, 283.2, 0, 187.176, 831, 0.1875
44, 0, 0.673297, 241.655, 0, 111.971, 832, 0.3125
44, 0, 0.564913, 288.279, 0, 37.6952, 833, 0.375
44, 0, 0, 288.828, 0, 140.306, 834, 0.25
44, 0.277971, 2.66529, 199.631, 0, 119.179, 835, 0.4375
44, 3.14522, 2.90369, 212.146, 0.480804, 0.260535, 836, 0.25
44, 0, 28.6961, 102.267, 0, 214.217, 837, 0.25
44, 0, 10.1263, 159.996, 0, 94.3984, 838, 0.4375
44, 0, 2.90195, 222.704, 0, 0.230743, 839, 0.25
44, 2.09541, 33.7989, 62.7672, 0.57274, 94.1338, 840, 0.5625
44, 0, 1.01487, 220.261, 0, 69.6577, 841, 0.25
44, 0.213417, 64.9437, 188.544, 0.10448, 46.2865, 842, 0.375
44, 0.446908, 4.78697, 207.186, 0.0886062, 33.5359, 843, 0.4375
44, 0.136694, 2.15711, 284.987, 0, 8.27704, 844, 0.375
44, 0.48427, 1.08621, 260.905, 0, 34.9051, 845, 0.5
44, 0.376779, 0.724632, 115.706, 0, 163.69, 846, 0.3125
44, 0.0961446, 3.08231, 195.643, 0, 79.9958, 847, 0.4375
44, 16.7789, 4.36121, 255.47, 0.0719329, 1.66255, 848, 0.4375
44, 0, 5.67366, 202.199, 0, 99.4788, 849, 0.375
44, 0.169311, 14.4044, 200.499, 1.04907, 40.8304, 850, 0.6875
44, 0, 1.28851, 202.386, 0, 111.05, 851, 0.3125
44, 1.77715, 4.74813, 321.427, 0, 2.31732, 852, 0.4375
44, 0.0253733, 5.52596, 201.569, 0, 92.7096, 853, 0.75
44, 0, 0.510544, 195.61, 0, 104.583, 854, 0.375
44, 0.793256, 5.30723, 185.822, 0, 97.4924, 855, 0.9375
44, 0, 3.48161, 226.575, 0, 95.0302, 856, 0.375
44, 0, 15.8602, 239.875, 0.662648, 56.1062, 857, 0.625
44, 1.43155, 3.87678, 260.588, 0, 18.7027, 858, 1
44, 0.508787, 4.11288, 233.597, 0.414425, 43.0275, 859, 0.5
44, 1.41904, 10.0025, 230.009, 0, 71.946, 860, 0.8125
44, 3.11468, 10.4987, 246.406, 0.151487, 51.8984, 861, 1
44, 0.581164, 1.60703, 186.692, 0, 149.096, 862, 0.75
44, 0, 3.71334, 188.31, 0.0981781, 129.53, 863, 1.0625
44, 3.18525, 2.3023, 267.462, 4.28623, 99.124, 864, 0.6875
44, 0.294282, 10.9871, 194.475, 0.793947, 91.5638, 865, 0.5625
44, 0.0112958, 25.2974, 210.993, 0, 92.9482, 866, 1.125
44, 0.0759693, 3.10785, 136.892, 0.689783, 125.683, 867, 0.8125
44, 0.256759, 8.50859, 179.919, 0.0709618, 140.013, 868, 0.75
44, 3.04934, 34.7362, 225.99, 0, 48.0151, 869, 1
44, 1.65057, 35.3925, 251.255, 0, 69.8783, 870, 0.8125
44, 0.0218873, 0.271731, 279.424, 0, 126.212, 871, 0.9375
44, 0.0649653, 2.97259, 219.478, 0.498134, 90.7339, 872, 0.9375
44, 4.62914, 10.0226, 182.165, 0.257358, 6.9841, 873, 0.8125
44, 0.0377871, 5.08314, 226.003, 0, 106.076, 874, 1.125
44, 0.181503, 11.8097, 206.676, 0, 82.9291, 875, 0.625
44, 0.140177, 24.7232, 244.865, 0.0132724, 54.5069, 876, 0.9375
44, 0.190881, 26.9272, 183.694, 0, 99.2697, 877, 1.1875
44, 0.364966, 18.5531, 221.499, 0.0256015, 52.5669, 878, 0.625
44, 1.03335, 13.275, 231.52, 0, 96.2371, 879, 1
44, 0.0303734, 4.56743, 285.104, 0.102003, 70.5042, 880, 1.1875
44, 0, 4.29906, 159.948, 0.977524, 84.056, 881, 0.8125
44, 0, 28.669, 223.008, 0, 62.8226, 882, 0.8125
44, 0.50918, 4.11065, 185.473, 0.403327, 113.772, 883, 1.125
44, 0, 15.5719, 184.3, 0, 115.296, 884, 1
44, 0.130673, 19.9871, 213.75, 0.282407, 19.7514, 885, 0.9375
44, 0.0802354, 12.5451, 198.277, 0, 95.3029, 886, 1.0625
44, 0.0295084, 5.49453, 216.237, 0.0525969, 60.0142, 887, 1.125
44, 0.895061, 14.0861, 206.571, 0.0519719, 33.9678, 888, 1.1875
44, 0, 3.38509, 266.889, 0.448197, 56.2932, 889, 0.625
44, 1.38686, 7.59614, 141.848, 0.100769, 106.596, 890, 1.125
44, 0.865321, 28.5426, 174.409, 0.358095, 89.8983, 891, 1.125
44, 0.736758, 1.25816, 342.2, 0, 44.7655, 892, 0.75
44, 0.207538, 3.53076, 255.915, 0.483635, 37.3524, 893, 0.875
44, 0.344797, 5.60757, 198.863, 0.469239, 81.8645, 894, 1.25
44, 0.193602, 36.0932, 191.554, 0, 89.2557, 895, 0.9375
44, 0.530214, 2.61042, 303.181, 0, 44.6746, 896, 0.75
44, 0.369923, 23.6054, 193.39, 0, 88.7643, 897, 1.125
44, 12.0795, 25.0554, 204.179, 0, 106.835, 898, 0.9375
44, 0, 2.89624, 206.125, 0.0462499, 133.521, 899, 0.875
44, 0.19733, 18.6434, 215.926, 0, 23.35, 900, 0.75
44, 0, 7.03868, 214.347, 0, 88.9671, 901, 1.125
44, 0, 6.01062, 204.043, 0, 105.541, 902, 0.9375
44, 0.0505006, 6.59484, 330.357, 0, 16.9542, 903, 0.9375
44, 0.152897, 5.55097, 225.905, 0, 72.7046, 904, 0.6875
44, 2.98762, 13.9492, 211.05, 0, 111.758, 905, 1.0625
44, 0.122243, 1.92305, 212.885, 0, 142.899, 906, 0.875
44, 0.437756, 6.86358, 214.451, 0, 106.159, 907, 0.9375
44, 0.13946, 6.41566, 223.267, 0.111143, 111.185, 908, 0.75
44, 2.50089, 26.6275, 270.267, 0, 20.4111, 909, 0.8125
44, 0.0145428, 4.52888, 262.397, 0.0347152, 33.6497, 910, 1
44, 0.0178177, 10.842, 190.55, 6.19265, 56.2295, 911, 0.9375
44, 0.664004, 31.5827, 176.37, 0.50901, 69.314, 912, 0.75
44, 0.281892, 0.297391, 308.971, 0, 44.0245, 913, 0.75
44, 0.0435404, 4.68543, 289.444, 0, 53.2172, 914, 0.9375
44, 0.426425, 17.7985, 179.179, 0, 60.9261, 915, 0.8125
44, 0.919461, 9.06604, 208.627, 0.453255, 42.9836, 916, 0.8125
44, 0.321052, 18.9779, 195.793, 0, 87.6362, 917, 0.75
44, 1.39879, 8.24513, 193.085, 0, 98.2243, 918, 0.8125
44, 0.0523009, 5.50648, 242.941, 0.346531, 36.5859, 919, 0.875
44, 0.0809403, 2.23057, 178.255, 0.346699, 167.433, 920, 0.875
44, 6.74239, 8.21955, 199.155, 0.197511, 47.3167, 921, 0.6875
44, 0.488209, 6.40496, 123.805, 4.32469, 121.045, 922, 0.8125
44, 1.45929, 7.70078, 192.189, 3.80827, 69.1218, 923, 0.875
44, 0.0248913, 13.9276, 199.706, 0.271685, 33.7355, 924, 1.0625
44, 0, 16.9825, 158.318, 0, 107.038, 925, 1.0625
44, 0.0129113, 6.62204, 190.039, 4.41702, 102.466, 926, 1.25
44, 2.78281, 15.8871, 211.026, 0.0942152, 79.0459, 927, 1.5
44, 0.112986, 11.1468, 235.974, 3.6784, 80.4441, 928, 1.625
44, 0.293435, 6.39731, 274.641, 0.145233, 40.0142, 929, 1.625
44, 0.326032, 9.10189, 184.297, 0, 112.686, 930, 1.5625
44, 1.72624, 16.9025, 227.892, 0, 91.9771, 931, 1.75
44, 0.201574, 2.9061, 255.04, 0.0797584, 59.249, 932, 1.625
44, 0.496195, 11.9871, 232.839, 0.094302, 31.2637, 933, 1.625
44, 0.0738528, 2.91889, 264.743, 0.500485, 61.9826, 934, 1.5625
44, 0.213618, 10.4555, 287.276, 0, 57.6985, 935, 1.625
44, 1.88521, 15.2699, 246.514, 0, 38.1989, 936, 1.3125
44, 0.706527, 15.2041, 202.388, 0, 85.6146, 937, 1.6875
44, 0.129332, 21.1416, 215.072, 0.25892, 52.314, 938, 1.5
44, 0.376019, 26.1542, 218.073, 0.022558, 85.3272, 939, 1.5
44, 0.436621, 17.0041, 215.138, 0.984585, 46.0363, 940, 1.375
44, 0.704425, 29.8677, 202.277, 0, 23.9774, 941, 0.875
44, 0, 32.2966, 200.764, 0, 43.0597, 942, 0.375
45, 0, 0, 307.835, 0, 0, 811, 0.0625
45, 0, 0, 294.461, 0, 0, 813, 0.0625
45, 0, 0, 306.378, 0, 0, 814, 0.0625
45, 0, 0, 0, 0, 283.045, 815, 0.0625
45, 0, 0, 269.356, 0, 134.349, 816, 0.125
45, 0, 0, 564.489, 0, 0, 817, 0.0625
45, 0, 7.40733, 136.836, 6.84667, 3.61143, 818, 0.125
45, 0, 9.98405, 156.553, 0, 21.895, 819, 0.125
45, 0, 0, 158.2, 0, 278.948, 820, 0.125
45, 0.267206, 4.29297, 254.443, 0, 34.0327, 821, 0.1875
45, 1.1334, 2.06271, 156.168, 0, 15.8185, 822, 0.125
45, 0, 7.91512, 302.35, 0, 0, 823, 0.25
45, 0, 12.8481, 49.7152, 0, 142.082, 824, 0.125
45, 0, 12.0168, 147.07, 10.0809, 5.77788, 825, 0.1875
45, 0.760415, 7.05903, 182.623, 0, 114.97, 826, 0.25
45, 0.0630053, 11.3864, 189.178, 0, 11.6753, 827, 0.1875
45, 1.26399, 8.0308, 178.975, 0.157349, 0.226551, 828, 0.3125
45, 1.19082, 5.05516, 342.804, 0, 0.433675, 829, 0.1875
45, 0, 0.24203, 241.346, 0, 112.763, 830, 0.3125
45, 0, 0, 231.734, 0, 188.016, 831, 0.1875
45, 0, 0, 240.816, 0, 112.498, 832, 0.3125
45, 0.124085, 3.06597, 220.235, 0.807176, 51.4896, 833, 0.375
45, 0, 0.618264, 269.072, 0, 140.92, 834, 0.25
45, 0, 1.33695, 232.269, 0, 119.81, 835, 0.4375
45, 0, 5.87564, 204.243, 0.472749, 0.591316, 836, 0.25
45, 0, 35.0125, 124.105, 0, 150.97, 837, 0.25
45, 0.114187, 6.43591, 152.941, 0, 102.191, 838, 0.4375
45, 0.0521745, 2.5142, 253.927, 0, 0.291576, 839, 0.25
45, 0.367352, 37.4881, 81.379, 0.47613, 95.3977, 840, 0.5625
45, 0, 1.144, 224.171, 0, 69.9737, 841, 0.25
45, 0.299425, 50.4555, 219.078, 0, 46.4904, 842, 0.375
45, 0.651931, 6.32644, 202.918, 0.394011, 35.8721, 843, 0.4375
45, 0, 0.771046, 274.621, 0, 15.0581, 844, 0.375
45, 0.556836, 1.18533, 290.839, 0, 35.0506, 845, 0.5
45, 0.581423, 0.82519, 119.658, 0, 164.908, 846, 0.3125
45, 0, 0.43567, 196.79, 0.106226, 79.9901, 847, 0.4375
45, 23.6985, 4.11945, 266.182, 0, 2.03866, 848, 0.4375
45, 0, 6.33847, 154.995, 0, 107.742, 849, 0.375
45, 0.164307, 10.7033, 243.449, 0.078033, 49.453, 850, 0.6875
45, 0, 0, 235.096, 0, 111.525, 851, 0.3125
45, 1.77767, 4.03973, 319.281, 0, 2.95812, 852, 0.4375
45, 0, 7.97451, 223.627, 1.25313, 69.8707, 853, 0.75
45, 0, 0.577543, 204.529, 0, 114.279, 854, 0.375
45, 0.991851, 3.01984, 198.299, 0, 101.479, 855, 0.9375
45, 0, 3.24688, 228.981, 0, 95.6722, 856, 0.375
45, 0, 18.6241, 224.368, 0.730158, 55.9118, 857, 0.625
45, 1.84581, 3.10674, 245.469, 0.138019, 18.4866, 858, 1
45, 0.840077, 5.81501, 223.46, 0.109269, 50.7553, 859, 0.5
45, 2.06237, 7.40056, 207.737, 0, 67.998, 860, 0.8125
45, 4.28066, 14.2219, 248.2, 0.125754, 52.2436, 861, 1
45, 0.292405, 0.924492, 199.49, 0, 135.282, 862, 0.75
45, 0.089762, 4.4359, 196.412, 0.203851, 115.547, 863, 1.0625
45, 4.67435, 0, 270.204, 0, 99.5493, 864, 0.6875
45, 0.381162, 4.00463, 220.839, 0.452054, 91.9576, 865, 0.5625
45, 0.0129671, 20.5033, 227.643, 0, 91.599, 866, 1.125
45, 0.0928184, 3.83065, 143.784, 0.639134, 125.803, 867, 0.8125
45, 0.42256, 8.85145, 189.31, 0, 117.619, 868, 0.75
45, 4.34661, 26.0678, 242.014, 0.0599409, 30.8258, 869, 1
45, 2.22297, 5.78318, 226.852, 0.751875, 60.1927, 870, 0.8125
45, 0, 0.386134, 285.571, 0, 108.539, 871, 0.9375
45, 0.141739, 3.15624, 199.661, 0.503923, 91.382, 872, 0.9375
45, 4.56266, 8.55375, 227.865, 0.0667218, 11.7263, 873, 0.8125
45, 0.121715, 4.90225, 216.425, 0.112274, 106.326, 874, 1.125
45, 0.269148, 12.7178, 208.795, 0, 83.9162, 875, 0.625
45, 0.183818, 26.7182, 228.273, 0.0363447, 54.803, 876, 0.9375
45, 0.135083, 21.0407, 187.993, 0, 84.7756, 877, 1.1875
45, 0.317927, 21.3179, 245.178, 0.991188, 26.1186, 878, 0.625
45, 0, 13.5393, 246.866, 0, 94.8703, 879, 1
45, 0, 5.75831, 283.197, 0, 56.4548, 880, 1.1875
45, 0.0378439, 4.77624, 177.83, 1.12312, 84.5766, 881, 0.8125
45, 0.0405093, 28.8564, 229.629, 0.0348833, 63.4495, 882, 0.8125
45, 0.807204, 6.26831, 182.546, 0.491976, 69.5703, 883, 1.125
45, 0, 14.3708, 211.49, 0, 101, 884, 1
45, 0.181222, 17.4489, 188.441, 1.26443, 20.935, 885, 0.9375
45, 0.173078, 13.6365, 183.274, 0, 95.7127, 886, 1.0625
45, 0.184685, 5.76684, 216.855, 0.401035, 45.4508, 887, 1.125
45, 1.35033, 15.1164, 205.764, 0.282371, 14.5751, 888, 1.1875
45, 0, 4.28102, 265.364, 0, 55.1801, 889, 0.625
45, 1.61191, 10.8473, 163.883, 0.121728, 93.8224, 890, 1.125
45, 1.41742, 29.8008, 179.837, 0.244679, 90.1372, 891, 1.125
45, 0.0487855, 1.02097, 341.237, 0, 45.1401, 892, 0.75
45, 0.19953, 3.2426, 285.838, 0.0191069, 38.0203, 893, 0.875
45, 0.54396, 6.25536, 220.881, 0.531824, 83.0278, 894, 1.25
45, 0.233651, 33.2037, 203.411, 0, 89.7776, 895, 0.9375
45, 0.859464, 3.1169, 312.178, 0, 44.8684, 896, 0.75
45, 0.224123, 23.9345, 222.534, 0, 74.2199, 897, 1.125
45, 12.2649, 25.7934, 203.755, 0, 107.307, 898, 0.9375
45, 0.0345734, 3.23082, 218.275, 0.0164483, 134.032, 899, 0.875
45, 0, 21.946, 225.686, 0, 24.0647, 900, 0.75
45, 0, 2.95074, 179.166, 0, 95.2467, 901, 1.125
45, 0, 6.76878, 215.297, 0, 107.305, 902, 0.9375
45, 0, 6.62665, 351.253, 0, 17.1368, 903, 0.9375
45, 0.210364, 4.46831, 256.956, 0, 73.0616, 904, 0.6875
45, 3.79539, 11.7701, 223.783, 0, 112.43, 905, 1.0625
45, 0.108883, 1.31483, 237.547, 0, 148.286, 906, 0.875
45, 0.588819, 6.43642, 222.153, 0, 106.636, 907, 0.9375
45, 0.223981, 8.38665, 211.958, 0, 111.529, 908, 0.75
45, 2.49942, 22.9404, 279.556, 0, 20.4992, 909, 0.8125
45, 0.0559009, 4.52634, 280.211, 0, 33.3563, 910, 1
45, 0.0204761, 9.26267, 189.358, 6.13291, 58.5027, 911, 0.9375
45, 0.918913, 30.5464, 162.214, 0.592704, 71.5868, 912, 0.75
45, 0, 0.380967, 288.824, 0, 44.3254, 913, 0.75
45, 0.0661682, 2.9769, 304.858, 0, 52.9161, 914, 0.9375
45, 0.56702, 17.8522, 207.25, 0, 60.942, 915, 0.8125
45, 0.282996, 8.28805, 221.514, 0.0189573, 41.99, 916, 0.8125
45, 0.412496, 19.1592, 229.318, 0, 88.2563, 917, 0.75
45, 0.707692, 8.71282, 224.766, 0, 78.3386, 918, 0.8125
45, 0.11831, 8.57122, 213.113, 1.32699, 37.2118, 919, 0.875
45, 0.194837, 1.48328, 164.966, 0, 149.93, 920, 0.875
45, 9.7255, 10.1631, 192.755, 0, 47.6281, 921, 0.6875
45, 0.7859, 8.46999, 130.755, 5.33364, 122.567, 922, 0.8125
45, 1.26042, 5.84279, 218.203, 0.170853, 69.7024, 923, 0.875
45, 0.0274975, 11.789, 212.36, 0.286951, 33.8151, 924, 1.0625
45, 0, 20.6744, 150.595, 0, 107.64, 925, 1.0625
45, 0, 5.05628, 204.133, 0, 103.095, 926, 1.25
45, 0.783041, 17.12, 195.955, 0.0413595, 81.0101, 927, 1.5
45, 0.165416, 10.1392, 244.377, 0.018535, 71.1338, 928, 1.625
45, 0.215716, 8.2241, 282.318, 0.146593, 40.297, 929, 1.625
45, 0.285108, 10.3922, 203.313, 0, 114.085, 930, 1.5625
45, 0.177606, 17.5801, 240.331, 0, 83.1193, 931, 1.75
45, 0, 3.47683, 274.558, 0.0901731, 59.6256, 932, 1.625
45, 0.663423, 12.9828, 245.664, 0.0576777, 22.891, 933, 1.625
45, 0.0690235, 3.2581, 271.237, 0.133931, 51.9834, 934, 1.5625
45, 0.334852, 9.89078, 294.139, 0, 58.3662, 935, 1.625
45, 0.00982839, 17.4021, 240.812, 0.421178, 27.2166, 936, 1.3125
45, 0.401679, 14.6806, 226.326, 0, 82.796, 937, 1.6875
45, 0.152963, 19.8152, 241.965, 0.198368, 52.9176, 938, 1.5
45, 0.485613, 25.0254, 226.594, 0.0291712, 75.182, 939, 1.5
45, 0.602569, 19.0014, 219.757, 0.769439, 46.6573, 940, 1.375
45, 1.12007, 28.9996, 167.253, 0.66285, 27.5039, 941, 0.875
45, 0, 24.9203, 220.683, 0.523754, 0.749229, 942, 0.375
46, 0, 0, 309.865, 0, 0, 811, 0.0625
46, 0, 0, 291.38, 0, 0, 813, 0.0625
46, 0, 0, 315.053, 0, 0, 814, 0.0625
46, 0, 0, 0, 0, 284.218, 815, 0.0625
46, 0, 0, 285.578, 0, 136.352, 816, 0.125
46, 0, 0, 577.121, 0, 0, 817, 0.0625
46, 0, 10.75, 153.603, 3.50826, 6.31689, 818, 0.125
46, 0, 1.43758, 216.145, 0, 26.0709, 819, 0.125
46, 0, 0, 159.036, 0, 279.854, 820, 0.125
46, 0, 0, 304.016, 0, 38.6683, 821, 0.1875
46, 1.7081, 5.58932, 174.131, 0, 0, 822, 0.125
46, 1.68651, 5.96591, 101.224, 1.59887, 0.39513, 823, 0.25
46, 0, 20.9947, 86.0359, 0.859079, 1.60544, 824, 0.125
46, 0, 9.25241, 186.639, 2.72121, 10.6186, 825, 0.1875
46, 1.10337, 3.18781, 161.31, 0, 121.05, 826, 0.25
46, 0.0701408, 3.36766, 229.142, 0, 19.5941, 827, 0.1875
46, 1.91726, 8.29231, 218.713, 0.19311, 0.460972, 828, 0.3125
46, 0.410651, 0.916306, 308.432, 0, 0, 829, 0.1875
46, 0, 0, 249.444, 0, 113.293, 830, 0.3125
46, 0, 1.22374, 245.832, 0, 188.83, 831, 0.1875
46, 0, 0.381439, 256.068, 0, 113.086, 832, 0.3125
46, 0.122395, 5.26317, 239.591, 0.900483, 48.4269, 833, 0.375
46, 0, 1.00579, 231.57, 0, 141.573, 834, 0.25
46, 0, 0, 250.308, 0, 120.533, 835, 0.4375
46, 0.0553674, 7.56847, 231.535, 0, 0.676282, 836, 0.25
46, 0, 36.8006, 148.868, 0, 160.685, 837, 0.25
46, 0.180101, 2.8459, 184.407, 0, 82.8863, 838, 0.4375
46, 0.0623968, 4.61836, 302.18, 0, 0.325631, 839, 0.25
46, 0.611156, 37.0327, 99.7432, 0, 97.5844, 840, 0.5625
46, 0, 0, 234.005, 0, 70.4845, 841, 0.25
46, 0.372901, 59.1926, 203.362, 0, 46.767, 842, 0.375
46, 1.05422, 7.81473, 216.186, 0.334236, 38.1081, 843, 0.4375
46, 0, 2.16698, 285.705, 0, 13.5636, 844, 0.375
46, 0.512246, 0.438997, 299.895, 0, 35.3058, 845, 0.5
46, 0.222918, 0.363069, 131.307, 0, 166.613, 846, 0.3125
46, 0, 0.426813, 217.852, 0.121407, 80.63, 847, 0.4375
46, 32.144, 2.4728, 239.51, 0, 2.68809, 848, 0.4375
46, 0, 8.34408, 138.905, 0, 114.391, 849, 0.375
46, 0.256179, 7.45551, 272.078, 0, 49.7597, 850, 0.6875
46, 0, 0, 243.784, 0, 112.369, 851, 0.3125
46, 0.0499974, 2.97294, 359.109, 0, 2.98106, 852, 0.4375
46, 0, 10.6946, 199.496, 0.338708, 70.5657, 853, 0.75
46, 0, 0.596305, 184.784, 1.13017, 121.405, 854, 0.375
46, 1.34554, 0.989257, 193.559, 0, 104.455, 855, 0.9375
46, 0, 1.08386, 247.466, 0, 96.8185, 856, 0.375
46, 0, 22.2622, 202.851, 0.0262363, 28.4992, 857, 0.625
46, 2.27224, 3.68155, 269.467, 0.136122, 19.035, 858, 1
46, 1.31769, 8.40296, 209.108, 0, 56.2136, 859, 0.5
46, 0.132159, 7.6312, 196.605, 0.628412, 55.8258, 860, 0.8125
46, 6.02942, 12.1952, 235.592, 0.109219, 52.8335, 861, 1
46, 0.33947, 1.40012, 200.151, 0.285692, 136.769, 862, 0.75
46, 0.135865, 5.09515, 187.691, 0.315871, 118.458, 863, 1.0625
46, 4.37148, 0, 310.94, 0, 100.374, 864, 0.6875
46, 0.346456, 3.35741, 275.48, 0, 92.7656, 865, 0.5625
46, 0, 22.7493, 223.901, 0, 92.3438, 866, 1.125
46, 0.124869, 4.55591, 164.655, 0.53199, 127.508, 867, 0.8125
46, 0.673704, 8.34434, 193.478, 0, 115.84, 868, 0.75
46, 6.4047, 26.47, 276.966, 0.0875911, 30.9738, 869, 1
46, 2.42697, 7.09353, 221.186, 1.03671, 68.9327, 870, 0.8125
46, 0, 0.400471, 308.413, 0, 109.562, 871, 0.9375
46, 0.223122, 3.59066, 213.797, 0.633954, 74.0276, 872, 0.9375
46, 3.30438, 7.19694, 258.999, 0, 15.3561, 873, 0.8125
46, 0.13969, 4.2233, 219.729, 0.139085, 107.319, 874, 1.125
46, 0.255714, 15.5934, 205.577, 0, 86.4388, 875, 0.625
46, 0.260744, 27.722, 246.387, 0.0402907, 36.9126, 876, 0.9375
46, 0.204132, 22.9357, 180.251, 0.47231, 70.9429, 877, 1.1875
46, 0.610711, 21.3913, 242.02, 1.02237, 25.8889, 878, 0.625
46, 0.0241462, 14.0272, 273.135, 0, 98.078, 879, 1
46, 0, 7.639, 278.459, 0.0787007, 57.2483, 880, 1.1875
46, 0.081744, 5.38836, 200.701, 0.0454593, 84.7627, 881, 0.8125
46, 0.0656655, 30.0326, 191.152, 0.0193503, 64.3185, 882, 0.8125
46, 1.1923, 7.2645, 207.202, 0.481769, 73.2826, 883, 1.125
46, 0, 14.7823, 227.396, 0, 85.8584, 884, 1
46, 0.280667, 18.1893, 212.698, 1.43659, 21.4821, 885, 0.9375
46, 0.265418, 5.71253, 177.351, 0.620816, 96.7062, 886, 1.0625
46, 0.243235, 7.08241, 251.622, 0.441979, 46.0647, 887, 1.125
46, 1.81755, 16.0158, 220.425, 0.841762, 15.205, 888, 1.1875
46, 0, 5.78799, 250.248, 0, 55.9916, 889, 0.625
46, 1.71215, 15.0176, 185.621, 0.279547, 80.0857, 890, 1.125
46, 2.21686, 32.353, 192.403, 0, 90.9603, 891, 1.125
46, 0.0894588, 1.04634, 358.24, 0, 45.7398, 892, 0.75
46, 0.217814, 2.8998, 292.271, 0, 39.0806, 893, 0.875
46, 0.701785, 7.37312, 229.729, 0.0272054, 85.0305, 894, 1.25
46, 0.211887, 33.7978, 204.583, 0, 90.7844, 895, 0.9375
46, 1.38001, 3.87771, 313.381, 0, 45.6579, 896, 0.75
46, 0.169828, 20.8583, 230.259, 0, 74.9291, 897, 1.125
46, 12.47, 25.6208, 219.214, 0, 108.127, 898, 0.9375
46, 0.0488808, 3.88821, 233.65, 0, 115.867, 899, 0.875
46, 0.126686, 22.6462, 241.673, 0.0938774, 24.7931, 900, 0.75
46, 0, 2.75828, 206.883, 0, 92.8828, 901, 1.125
46, 0, 6.911, 229.421, 1.01434, 92.7771, 902, 0.9375
46, 0.116399, 4.20943, 334.357, 0, 17.4704, 903, 0.9375
